개방서비스명,좌표정보(x),좌표정보(y),주소
숙박업,148388.0598,-4826.702511,애월읍
숙박업,144730.1356,-7147.044087,애월읍
숙박업,148388.0598,-4826.702511,애월읍
숙박업,148388.0598,-4826.702511,애월읍
숙박업,176460.2576,6460.053263,구좌읍
숙박업,147152.9215,-6820.692786,애월읍
숙박업,190573.8252,2276.638519,구좌읍
숙박업,174758.7246,6691.518304,구좌읍
숙박업,143071.5032,-2868.258898,애월읍
숙박업,141668.3686,-1693.417826,애월읍
숙박업,173614.8118,6214.684111,구좌읍
숙박업,143302.4793,-673.1259848,애월읍
숙박업,136007.3797,-3492.543757,애월읍
숙박업,139571.3799,-2613.757797,애월읍
숙박업,141844.4525,-8647.813905,애월읍
숙박업,142214.5179,-8740.205554,애월읍
숙박업,139611.5957,-2576.299576,애월읍
숙박업,147348.9699,-7157.808083,애월읍
숙박업,141684.4149,-8925.956176,애월읍
숙박업,140661.123,-1889.688926,애월읍
숙박업,145941.1712,-6975.671669,애월읍
숙박업,141792.5792,-13817.27262,애월읍
숙박업,146948.7303,-5511.578769,애월읍
숙박업,180880.6139,4078.186182,구좌읍
숙박업,190833.4906,1311.084206,구좌읍
숙박업,143760.9099,-1234.782512,애월읍
숙박업,144699.4468,-8237.877632,애월읍
숙박업,180243.1261,3285.386712,구좌읍
숙박업,179869.4794,-2833.250324,구좌읍
숙박업,143792.1926,-1254.133332,애월읍
숙박업,148447.2238,-4011.368976,애월읍
숙박업,143562.6311,-6272.077272,애월읍
숙박업,138477.4089,-3002.811149,애월읍
숙박업,135871.425,-3775.319803,애월읍
숙박업,140433.72,-1923.921842,애월읍
숙박업,140313.5998,-2284.550925,애월읍
숙박업,144937.1897,-7800.870547,애월읍
숙박업,140896.1122,-4482.78524,애월읍
숙박업,188191.4311,3521.938056,구좌읍
숙박업,139728.4671,-2417.341556,애월읍
숙박업,139772.1053,-2568.131862,애월읍
숙박업,139286.8256,-2631.307032,애월읍
숙박업,172662.5338,6231.87185,구좌읍
숙박업,190806.4924,-1139.705564,구좌읍
숙박업,135888.7207,-3800.805404,애월읍
숙박업,143555.3738,-1178.113179,애월읍
숙박업,180633.0754,6254.921799,구좌읍
숙박업,146352.0973,-3488.738673,애월읍
숙박업,134816.2302,-5269.474992,애월읍
숙박업,143520.9898,-6327.861957,애월읍
숙박업,139393.4229,-2491.507876,애월읍
숙박업,146201.7891,-7490.057969,애월읍
숙박업,179590.6442,3102.014781,구좌읍
숙박업,180268.3471,2719.083877,구좌읍
숙박업,146018.8931,-6662.802462,애월읍
숙박업,144994.3598,-1123.289364,애월읍
숙박업,139922.2921,-2169.306556,애월읍
숙박업,140836.8022,-9359.271082,애월읍
숙박업,144567.843,-3490.932834,애월읍
숙박업,142040.0025,-1310.827713,애월읍
숙박업,179847.6356,-2189.345376,구좌읍
숙박업,140802.9523,-9321.313073,애월읍
숙박업,135983.1645,-3594.775981,애월읍
숙박업,140401.5952,-12983.80635,애월읍
숙박업,142971.697,-15940.25232,애월읍
숙박업,182455.0689,-210.9569866,구좌읍
숙박업,140708.1202,-1898.194543,애월읍
숙박업,180670.7897,6999.307335,구좌읍
숙박업,145023.7255,-7405.116827,애월읍
숙박업,147043.0074,-6133.021996,애월읍
숙박업,180925.6548,4117.911702,구좌읍
숙박업,136240.6806,-5597.103092,애월읍
숙박업,136787.995,-6860.952799,애월읍
숙박업,140972.9563,-1981.291013,애월읍
숙박업,146915.3983,-6042.866086,애월읍
숙박업,141034.6791,-5089.49041,애월읍
숙박업,144775.2306,-7183.491812,애월읍
숙박업,186378.2376,3176.758477,구좌읍
숙박업,175434.1739,2424.812298,구좌읍
숙박업,140700.6241,-1934.716371,애월읍
숙박업,138702.5348,-3302.664815,애월읍
숙박업,175335.1665,-6803.429997,구좌읍
숙박업,140936.0986,-9364.384993,애월읍
숙박업,140291.5834,-2854.935756,애월읍
숙박업,140981.0447,-5099.235297,애월읍
숙박업,136921.6713,-4038.618118,애월읍
숙박업,185753.1873,1613.482697,구좌읍
숙박업,140161.7361,-2476.867658,애월읍
숙박업,136815.2197,-6849.149419,애월읍
숙박업,136848.2781,-6821.752208,애월읍
숙박업,139213.7088,-10215.72756,애월읍
숙박업,141908.8731,-2542.869232,애월읍
숙박업,146966.4909,-5764.421027,애월읍
숙박업,146957.993,-5734.569199,애월읍
숙박업,145964.7234,-6943.108678,애월읍
숙박업,142211.1651,-10646.52838,애월읍
숙박업,148044.5589,-4252.023678,애월읍
숙박업,178508.9987,6169.261926,구좌읍
숙박업,147918.7918,-4999.959679,애월읍
숙박업,148079.3721,-4258.037053,애월읍
숙박업,146822.6024,-5984.690614,애월읍
숙박업,139893.0624,-2574.095384,애월읍
숙박업,148059.4536,-4278.385221,애월읍
숙박업,144915.0936,-6313.612087,애월읍
숙박업,143346.2043,-883.4488383,애월읍
숙박업,142316.802,-2208.131273,애월읍
숙박업,140086.3462,-2133.361496,애월읍
숙박업,180567.4996,6239.938847,구좌읍
숙박업,135666.3678,-4265.845753,애월읍
숙박업,178955.6122,561.6644098,구좌읍
숙박업,144515.3747,-5696.621929,애월읍
숙박업,143512.5837,-1321.993818,애월읍
숙박업,141519.7624,-1882.070292,애월읍
숙박업,140131.0766,-2083.431356,애월읍
숙박업,147171.1311,-6821.350584,애월읍
숙박업,190768.3856,-1350.820049,구좌읍
숙박업,144730.1356,-7147.044087,애월읍
숙박업,144730.1356,-7147.044087,애월읍
숙박업,137208.3123,-4419.960274,애월읍
숙박업,144464.6385,-5614.378185,애월읍
숙박업,143456.8015,-1116.372034,애월읍
숙박업,147149.3341,-6715.095269,애월읍
숙박업,148085.1559,-2982.40112,애월읍
숙박업,135926.3325,-3480.560373,애월읍
숙박업,147199.9116,-6701.592658,애월읍
숙박업,141848.5972,-8319.05158,애월읍
숙박업,139546.4136,-2463.971654,애월읍
숙박업,139174.1425,-2723.869283,애월읍
숙박업,185804.6588,1656.843576,구좌읍
숙박업,135194.3408,-5132.757085,애월읍
숙박업,139105.7961,-2790.423271,애월읍
숙박업,146241.9236,-6668.29943,애월읍
숙박업,190759.767,1496.991359,구좌읍
숙박업,148197.4095,-5221.325437,애월읍
숙박업,139232.843,-2623.655456,애월읍
숙박업,181225.1767,6492.287105,구좌읍
숙박업,146903.3092,-5517.213401,애월읍
숙박업,144584.0738,-6661.615298,애월읍
숙박업,144584.0738,-6661.615298,애월읍
숙박업,148388.0598,-4826.702511,애월읍
숙박업,148388.0598,-4826.702511,애월읍
숙박업,144775.2306,-7183.491812,애월읍
숙박업,148388.0598,-4826.702511,애월읍
숙박업,148388.0598,-4826.702511,애월읍
숙박업,138436.471,-3016.855201,애월읍
숙박업,144775.2306,-7183.491812,애월읍
숙박업,135662.3352,-8606.228254,애월읍
숙박업,190821.7555,1349.156527,구좌읍
숙박업,144730.1356,-7147.044087,애월읍
숙박업,137869.1633,-4080.380044,애월읍
숙박업,143370.7176,-960.7822153,애월읍
숙박업,137670.4322,-7436.879516,애월읍
숙박업,180887.3933,-3277.538578,구좌읍
숙박업,181539.5682,6716.64895,구좌읍
숙박업,147197.6396,-6980.134611,애월읍
숙박업,144584.0738,-6661.615298,애월읍
숙박업,176807.2072,-6954.629626,구좌읍
숙박업,144775.2306,-7183.491812,애월읍
숙박업,144730.1356,-7147.044087,애월읍
숙박업,143795.7987,-6707.665972,애월읍
숙박업,144775.2306,-7183.491812,애월읍
숙박업,144619.6421,-6656.324677,애월읍
숙박업,144584.0738,-6661.615298,애월읍
숙박업,144619.6421,-6656.324677,애월읍
숙박업,144584.0738,-6661.615298,애월읍
숙박업,144584.0738,-6661.615298,애월읍
숙박업,144730.1356,-7147.044087,애월읍
숙박업,144730.1356,-7147.044087,애월읍
숙박업,142673.0527,-5261.689584,애월읍
숙박업,144775.2306,-7183.491812,애월읍
숙박업,186357.686,3306.759056,구좌읍
숙박업,179823.5675,-3506.325844,구좌읍
숙박업,144730.1356,-7147.044087,애월읍
숙박업,144619.6421,-6656.324677,애월읍
숙박업,143475.816,-8211.464626,애월읍
숙박업,144775.2306,-7183.491812,애월읍
숙박업,184151.5705,1825.407946,구좌읍
숙박업,184151.5705,1825.407946,구좌읍
숙박업,184151.5705,1825.407946,구좌읍
숙박업,182113.3053,-112.9052852,구좌읍
숙박업,144730.1356,-7147.044087,애월읍
숙박업,184151.5705,1825.407946,구좌읍
숙박업,138229.739,-3062.47195,애월읍
숙박업,143744.8306,-4746.016106,애월읍
숙박업,139953.6707,-2458.511031,애월읍
자동차야영장업,172617.5466,6257.955734,구좌읍
자동차야영장업,139643.5849,-2670.607009,애월읍
자동차야영장업,141777.4748,-11975.86425,애월읍
자동차야영장업,139893.0624,-2574.095384,애월읍
자동차야영장업,137964.6013,-5537.272745,애월읍
자동차야영장업,143664.2996,-8598.147103,애월읍
자동차야영장업,141947.7565,-7842.272519,애월읍
자동차야영장업,135591.5437,-4411.941785,애월읍
일반야영장업,177809.4122,6874.553004,구좌읍
일반야영장업,143552.3687,-8064.57309,애월읍
일반야영장업,139213.7088,-10215.72756,애월읍
일반야영장업,191283.1986,-557.4354989,구좌읍
일반야영장업,142721.7557,-10115.1678,애월읍
일반야영장업,180210.5101,2375.393158,구좌읍
일반야영장업,147927.0631,-5033.908591,애월읍
일반야영장업,143833.9309,-5720.962301,애월읍
일반야영장업,146798.2233,-5699.433384,애월읍
일반야영장업,179588.1005,-3474.797145,구좌읍
일반야영장업,189758.9443,265.035587,구좌읍
농어촌민박업,139927.4655,-4716.932255,애월읍
농어촌민박업,138848.2033,-4943.29153,애월읍
농어촌민박업,179698.8573,-2601.450133,구좌읍
농어촌민박업,188770.4097,2691.838039,구좌읍
농어촌민박업,143141.2087,-4743.741082,애월읍
농어촌민박업,183236.2401,4094.915388,구좌읍
농어촌민박업,172866.642,5924.865649,구좌읍
농어촌민박업,176061.1828,6368.818059,구좌읍
농어촌민박업,185945.5222,-605.0930155,구좌읍
농어촌민박업,176355.7068,6623.532799,구좌읍
농어촌민박업,176417.8351,6674.523816,구좌읍
농어촌민박업,184205.8934,4938.061836,구좌읍
농어촌민박업,137021.2656,-5914.677029,애월읍
농어촌민박업,142517.9224,-16444.35879,애월읍
농어촌민박업,186910.1492,3102.832124,구좌읍
농어촌민박업,190679.581,-1191.998827,구좌읍
농어촌민박업,184033.814,5029.781512,구좌읍
농어촌민박업,174954.1116,7010.186895,구좌읍
농어촌민박업,190679.581,-1191.998827,구좌읍
농어촌민박업,180755.4736,6611.372068,구좌읍
농어촌민박업,184936.6252,4179.0456,구좌읍
농어촌민박업,180808.6597,6819.874644,구좌읍
농어촌민박업,183071.4989,3946.159666,구좌읍
농어촌민박업,146424.3708,-3562.631217,애월읍
농어촌민박업,136656.9099,-3174.605256,애월읍
농어촌민박업,136570.5402,-3150.926664,애월읍
농어촌민박업,137662.4896,-7033.026322,애월읍
농어촌민박업,190629.9158,-116.6779753,구좌읍
농어촌민박업,189671.7266,1506.175711,구좌읍
농어촌민박업,184671.037,4732.313933,구좌읍
농어촌민박업,140345.2115,-2188.791471,애월읍
농어촌민박업,143878.4039,-3029.312203,애월읍
농어촌민박업,143899.117,-5468.31676,애월읍
농어촌민박업,189647.1335,1551.295209,구좌읍
농어촌민박업,173385.9694,6389.702667,구좌읍
농어촌민박업,181817.6341,5749.161287,구좌읍
농어촌민박업,139175.0944,-4956.042683,애월읍
농어촌민박업,135607.4981,-5741.554858,애월읍
농어촌민박업,144338.3904,-7869.661978,애월읍
농어촌민박업,140469.1478,-2174.683103,애월읍
